srna_id	srna_log2fc	srna_direction	pathway_id	pathway_log2fc	pathway_direction	consistent
STRG.855		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.855		ns	PWY-5686	-1.5161978720363338	down	False
STRG.8809		ns	PWY-6922	-2.274341560336191	down	False
STRG.8809		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.8809		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.641		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.641		ns	PWY-7211	-1.1232462970148027	down	False
STRG.641		ns	PWY-7400	-4.458122579762445	down	False
STRG.641		ns	PWY0-162	-1.3504167392326318	down	False
STRG.641		ns	PWY-5154	-3.4227936302300073	down	False
STRG.641		ns	PWY-7790	-2.329156582166959	down	False
STRG.641		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.641		ns	PWY-7791	-2.329156582166959	down	False
STRG.641		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.641		ns	PWY-5686	-1.5161978720363338	down	False
STRG.401		ns	PWY-6922	-2.274341560336191	down	False
STRG.401		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.401		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.8762		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.8762		ns	PWY-7211	-1.1232462970148027	down	False
STRG.8762		ns	PWY-7400	-4.458122579762445	down	False
STRG.8762		ns	PWY0-162	-1.3504167392326318	down	False
STRG.8762		ns	PWY-5154	-3.4227936302300073	down	False
STRG.8762		ns	PWY-7790	-2.329156582166959	down	False
STRG.8762		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.8762		ns	PWY-7791	-2.329156582166959	down	False
STRG.8762		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.8762		ns	PWY-5686	-1.5161978720363338	down	False
STRG.208		ns	PWY-6922	-2.274341560336191	down	False
STRG.208		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.208		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.8736		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.8736		ns	PWY-7211	-1.1232462970148027	down	False
STRG.8736		ns	PWY-7400	-4.458122579762445	down	False
STRG.8736		ns	PWY0-162	-1.3504167392326318	down	False
STRG.8736		ns	PWY-5154	-3.4227936302300073	down	False
STRG.8736		ns	PWY-7790	-2.329156582166959	down	False
STRG.8736		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.8736		ns	PWY-7791	-2.329156582166959	down	False
STRG.8736		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.8736		ns	PWY-5686	-1.5161978720363338	down	False
STRG.8116		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.8116		ns	PWY-7211	-1.1232462970148027	down	False
STRG.8116		ns	PWY-7400	-4.458122579762445	down	False
STRG.8116		ns	PWY0-162	-1.3504167392326318	down	False
STRG.8116		ns	PWY-5154	-3.4227936302300073	down	False
STRG.8116		ns	PWY-7790	-2.329156582166959	down	False
STRG.8116		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.8116		ns	PWY-7791	-2.329156582166959	down	False
STRG.8116		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.8116		ns	PWY-5686	-1.5161978720363338	down	False
STRG.10267		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.10267		ns	PWY-7211	-1.1232462970148027	down	False
STRG.10267		ns	PWY-7400	-4.458122579762445	down	False
STRG.10267		ns	PWY0-162	-1.3504167392326318	down	False
STRG.10267		ns	PWY-5154	-3.4227936302300073	down	False
STRG.10267		ns	PWY-7790	-2.329156582166959	down	False
STRG.10267		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.10267		ns	PWY-7791	-2.329156582166959	down	False
STRG.10267		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.10267		ns	PWY-5686	-1.5161978720363338	down	False
STRG.10408		ns	PWY-6922	-2.274341560336191	down	False
STRG.10408		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.10408		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.1444		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.1444		ns	PWY-7211	-1.1232462970148027	down	False
STRG.1444		ns	PWY-7400	-4.458122579762445	down	False
STRG.1444		ns	PWY0-162	-1.3504167392326318	down	False
STRG.1444		ns	PWY-5154	-3.4227936302300073	down	False
STRG.1444		ns	PWY-7790	-2.329156582166959	down	False
STRG.1444		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.1444		ns	PWY-7791	-2.329156582166959	down	False
STRG.1444		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.1444		ns	PWY-5686	-1.5161978720363338	down	False
STRG.5404		ns	PWY-6922	-2.274341560336191	down	False
STRG.5404		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.5404		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.401		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.401		ns	PWY-7211	-1.1232462970148027	down	False
STRG.401		ns	PWY-7400	-4.458122579762445	down	False
STRG.401		ns	PWY0-162	-1.3504167392326318	down	False
STRG.401		ns	PWY-5154	-3.4227936302300073	down	False
STRG.401		ns	PWY-7790	-2.329156582166959	down	False
STRG.401		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.401		ns	PWY-7791	-2.329156582166959	down	False
STRG.401		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.401		ns	PWY-5686	-1.5161978720363338	down	False
STRG.6143		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.6143		ns	PWY-7211	-1.1232462970148027	down	False
STRG.6143		ns	PWY-7400	-4.458122579762445	down	False
STRG.6143		ns	PWY0-162	-1.3504167392326318	down	False
STRG.6143		ns	PWY-5154	-3.4227936302300073	down	False
STRG.6143		ns	PWY-7790	-2.329156582166959	down	False
STRG.6143		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.6143		ns	PWY-7791	-2.329156582166959	down	False
STRG.6143		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.6143		ns	PWY-5686	-1.5161978720363338	down	False
STRG.8396		ns	PWY-6922	-2.274341560336191	down	False
STRG.8396		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.8396		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.1986		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.1986		ns	PWY-7211	-1.1232462970148027	down	False
STRG.1986		ns	PWY-7400	-4.458122579762445	down	False
STRG.1986		ns	PWY0-162	-1.3504167392326318	down	False
STRG.1986		ns	PWY-5154	-3.4227936302300073	down	False
STRG.1986		ns	PWY-7790	-2.329156582166959	down	False
STRG.1986		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.1986		ns	PWY-7791	-2.329156582166959	down	False
STRG.1986		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.1986		ns	PWY-5686	-1.5161978720363338	down	False
STRG.7310		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.7310		ns	PWY-7211	-1.1232462970148027	down	False
STRG.7310		ns	PWY-7400	-4.458122579762445	down	False
STRG.7310		ns	PWY0-162	-1.3504167392326318	down	False
STRG.7310		ns	PWY-5154	-3.4227936302300073	down	False
STRG.7310		ns	PWY-7790	-2.329156582166959	down	False
STRG.7310		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.7310		ns	PWY-7791	-2.329156582166959	down	False
STRG.7310		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.7310		ns	PWY-5686	-1.5161978720363338	down	False
STRG.329		ns	PWY-6922	-2.274341560336191	down	False
STRG.329		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.329		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.4446		ns	PWY-6922	-2.274341560336191	down	False
STRG.4446		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.4446		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.1695		ns	PWY-6922	-2.274341560336191	down	False
STRG.1695		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.1695		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.11836		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.11836		ns	PWY-7211	-1.1232462970148027	down	False
STRG.11836		ns	PWY-7400	-4.458122579762445	down	False
STRG.11836		ns	PWY0-162	-1.3504167392326318	down	False
STRG.11836		ns	PWY-5154	-3.4227936302300073	down	False
STRG.11836		ns	PWY-7790	-2.329156582166959	down	False
STRG.11836		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.11836		ns	PWY-7791	-2.329156582166959	down	False
STRG.11836		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.11836		ns	PWY-5686	-1.5161978720363338	down	False
STRG.1994		ns	PWY-6922	-2.274341560336191	down	False
STRG.1994		ns	ARGININE-SYN4-PWY	-1.0767447807169221	down	False
STRG.1994		ns	CITRULBIO-PWY	-2.546300734699524	down	False
STRG.9293		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.9293		ns	PWY-7211	-1.1232462970148027	down	False
STRG.9293		ns	PWY-7400	-4.458122579762445	down	False
STRG.9293		ns	PWY0-162	-1.3504167392326318	down	False
STRG.9293		ns	PWY-5154	-3.4227936302300073	down	False
STRG.9293		ns	PWY-7790	-2.329156582166959	down	False
STRG.9293		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.9293		ns	PWY-7791	-2.329156582166959	down	False
STRG.9293		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.9293		ns	PWY-5686	-1.5161978720363338	down	False
STRG.4672		ns	ARGSYNBSUB-PWY	-4.458808579966654	down	False
STRG.4672		ns	PWY-7211	-1.1232462970148027	down	False
STRG.4672		ns	PWY-7400	-4.458122579762445	down	False
STRG.4672		ns	PWY0-162	-1.3504167392326318	down	False
STRG.4672		ns	PWY-5154	-3.4227936302300073	down	False
STRG.4672		ns	PWY-7790	-2.329156582166959	down	False
STRG.4672		ns	ARGSYN-PWY	-1.9513312036160095	down	False
STRG.4672		ns	PWY-7791	-2.329156582166959	down	False
STRG.4672		ns	ARG+POLYAMINE-SYN	-2.4611735611206775	down	False
STRG.4672		ns	PWY-5686	-1.5161978720363338	down	False
